id,age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,max_allowed_loan
9703,25.0,45000,3,2,3,12000,10.25,0.27,0,3,44223
13135,25.0,45000,2,1,5,12000,10.99,0.27,0,3,44223
33337,25.0,45000,0,5,1,12000,10.99,0.27,0,4,44223
38758,25.0,45000,3,2,3,12000,11.86,0.27,0,3,44223
38789,25.0,45000,0,2,3,12000,10.37,0.27,0,2,44223
46032,25.0,45000,3,1,3,12000,13.49,0.27,1,2,44223
56891,25.0,45000,0,9,0,12000,6.03,0.27,0,2,44223
34331,29.0,35000,3,1,5,6500,11.49,0.19,0,6,44227
18909,23.0,45000,0,2,2,7500,7.9,0.17,0,4,44230
27798,23.0,45000,0,7,3,7500,8.49,0.17,0,4,44230
36243,37.0,25000,3,1,1,2000,13.22,0.08,1,13,44233
16190,27.0,35000,3,2,1,3000,13.06,0.08,1,6,44235
58546,27.0,35000,3,3,5,3000,13.22,0.09,0,5,44235
46825,21.0,45000,3,5,5,3000,9.91,0.07,0,4,44238
48822,21.0,45000,3,5,5,3000,13.48,0.07,0,2,44238
31279,25.0,37000,3,2,3,2000,15.23,0.05,0,3,44239
41933,27.0,35004,3,0,3,3000,5.42,0.09,0,6,44241
24568,32.0,33000,3,16,3,8500,13.11,0.25,1,6,44270
31739,52.0,38000,0,6,3,15000,11.86,0.39,0,18,44276
24735,27.0,38000,3,11,3,7000,10.65,0.18,0,5,44277
53843,27.0,38000,3,5,4,7000,15.33,0.18,1,6,44277
57733,22.0,49000,0,1,5,9600,10.95,0.2,0,3,44278
1024,24.0,44000,0,8,1,8500,5.42,0.19,0,3,44278
45394,24.0,44000,3,2,4,8500,8.49,0.2,0,2,44278
8288,29.0,34000,3,1,5,5000,10.99,0.15,0,10,44279
30236,29.0,34000,3,2,1,5000,7.88,0.15,0,9,44279
34716,29.0,34000,3,3,3,5000,10.65,0.15,0,5,44279
579,22.0,45000,3,3,4,5200,6.99,0.12,0,3,44284
6059,23.0,42000,3,5,1,4000,7.51,0.1,0,3,44285
8226,23.0,42000,3,4,4,4000,8.9,0.1,0,2,44285
8615,23.0,42000,3,0,5,4000,7.9,0.1,0,3,44285
19495,23.0,42000,3,2,5,4000,12.42,0.1,0,4,44285
21011,23.0,42000,0,4,3,4000,5.42,0.1,0,2,44285
26205,23.0,42000,2,2,3,4000,15.23,0.1,1,2,44285
40656,23.0,42000,3,2,1,4000,10.59,0.1,0,2,44285
41408,23.0,42000,3,4,4,4000,9.45,0.1,0,2,44285
33015,24.0,40000,3,4,0,3700,11.83,0.09,0,3,44285
3967,31.0,30000,0,2,3,2200,7.49,0.07,0,8,44285
5125,26.0,36000,3,6,3,2500,13.49,0.07,1,2,44287
34430,23.0,51600,2,0,1,15000,9.91,0.29,0,3,44312
23331,29.0,32640,0,0,5,3000,7.74,0.09,0,7,44312
15992,23.0,48996,3,2,0,12000,9.32,0.24,0,4,44320
44348,27.0,37290,0,9,4,6000,12.42,0.16,0,10,44321
12032,27.0,41000,3,0,4,11000,10.99,0.27,0,9,44322
40413,29.0,35000,3,1,0,6400,5.99,0.18,0,8,44327
5388,33.0,27600,0,4,3,1200,7.29,0.04,0,6,44329
32747,23.0,45000,3,0,3,7400,12.22,0.16,0,2,44330
9244,21.0,47000,2,5,5,5000,11.12,0.11,0,3,44335
9828,21.0,47000,3,3,4,5000,9.63,0.11,0,4,44335
40655,21.0,47000,3,5,1,5000,11.99,0.11,0,2,44335
27764,27.0,33600,2,0,4,1000,16.29,0.03,0,10,44351
33407,54.0,28000,2,5,4,1000,7.74,0.04,0,20,44358
8979,23.0,56000,0,7,4,20000,11.48,0.36,0,2,44367
20340,27.0,44000,2,3,1,15000,16.77,0.34,1,10,44367
52154,27.0,44000,0,5,1,15000,8.9,0.34,0,6,44367
11476,24.0,51000,0,8,0,16800,7.51,0.34,0,4,44369
14008,34.0,30000,2,3,2,6600,9.99,0.22,0,9,44372
33690,24.0,47000,3,7,5,12000,10.33,0.26,0,2,44374
42036,24.0,47000,3,0,1,12000,7.51,0.26,0,3,44374
12639,24.0,42996,3,5,3,7200,15.96,0.17,0,2,44375
28709,24.0,45000,3,8,1,9600,11.97,0.21,0,2,44376
10652,28.0,36000,0,12,3,6000,11.36,0.17,0,5,44378
24511,28.0,36000,3,12,5,6000,11.11,0.17,0,7,44378
33185,28.0,36000,0,5,2,6000,7.9,0.17,0,6,44378
34935,28.0,36000,3,2,4,6000,6.17,0.17,0,10,44378
16905,22.0,48000,0,5,5,8400,6.62,0.17,0,3,44380
252,24.0,42000,0,8,0,6000,13.49,0.14,1,3,44381
973,24.0,42000,3,3,0,6000,10.25,0.14,0,4,44381
6835,24.0,42000,3,7,0,6000,7.51,0.14,0,4,44381
16437,24.0,42000,2,9,3,6000,9.99,0.14,0,4,44381
22551,24.0,42000,2,7,1,6000,6.76,0.14,0,4,44381
24232,24.0,42000,3,1,3,6000,10.37,0.14,0,2,44381
55983,24.0,42000,3,1,1,6000,12.99,0.14,1,3,44381
7341,25.0,40000,3,3,3,5600,10.59,0.14,0,2,44381
37700,27.0,36000,3,2,5,4200,10.99,0.12,0,10,44383
16127,21.0,48000,0,5,5,6000,15.23,0.13,0,2,44384
22664,21.0,48000,3,2,1,6000,13.61,0.13,1,2,44384
29115,21.0,52769,3,5,1,11000,8.9,0.21,0,4,44385
51638,22.0,44000,3,5,5,4000,11.71,0.09,0,3,44386
2028,24.0,40000,0,0,0,3600,7.29,0.09,0,2,44386
7441,24.0,40000,3,1,3,3600,8.94,0.09,0,3,44386
20955,24.0,40000,3,1,1,3600,9.63,0.09,0,3,44386
27573,24.0,40000,3,2,0,3600,11.12,0.09,0,2,44386
53132,24.0,40000,0,8,0,3600,14.72,0.09,1,2,44386
58375,24.0,40000,3,2,1,3600,10.59,0.09,0,2,44386
32630,27.0,36600,0,9,1,5000,5.42,0.14,0,6,44391
8581,28.0,37440,3,12,1,8000,8.94,0.21,0,5,44391
11601,44.0,30000,3,1,3,8400,12.87,0.28,1,11,44391
22571,33.0,32990,0,4,4,10000,11.12,0.3,0,9,44401
41660,22.0,49500,0,5,5,10000,10.36,0.2,0,4,44428
42441,23.0,42996,3,5,3,5000,13.22,0.12,0,4,44429
25906,23.0,43000,3,7,3,5000,11.71,0.12,0,3,44434
27,21.0,45000,3,5,0,2800,6.54,0.06,0,4,44439
765,22.0,46330,0,6,1,6500,8.59,0.14,0,4,44445
22574,22.0,46800,3,2,0,7000,6.03,0.15,0,3,44462
5576,25.0,50000,3,0,3,18000,7.51,0.36,0,4,44466
7001,25.0,50000,2,5,3,18000,7.9,0.36,0,2,44466
19816,26.0,45000,0,10,0,14000,12.42,0.29,0,3,44469
18667,35.0,30000,2,2,4,8000,13.43,0.27,1,7,44469
57043,35.0,30000,2,0,5,8000,15.95,0.27,1,6,44469
48684,25.0,46000,3,3,3,13000,11.71,0.27,0,3,44471
6781,22.0,55000,3,2,3,16000,13.49,0.29,0,2,44472
16581,25.0,45200,3,2,4,12000,13.48,0.27,0,4,44473
20460,30.0,35000,3,4,4,8000,14.27,0.23,1,8,44473
25948,30.0,35000,3,1,3,8000,9.63,0.23,0,9,44473
18876,23.0,50000,3,3,4,13000,13.48,0.26,0,4,44474
37502,23.0,50000,0,5,4,13000,9.99,0.26,0,3,44474
40459,23.0,50000,3,8,0,13000,10.38,0.26,0,4,44474
57338,23.0,50000,3,3,1,13000,7.51,0.26,0,3,44474
2705,22.0,52000,0,6,3,12700,7.29,0.23,0,4,44475
14479,28.0,37500,2,0,4,8000,6.03,0.21,0,9,44475
19368,26.0,40000,0,1,1,7500,16.29,0.19,1,3,44477
816,33.0,30000,2,4,5,5000,10.38,0.17,0,7,44477
920,33.0,30000,3,5,3,5000,12.53,0.17,0,7,44477
3584,33.0,30000,3,0,4,5000,13.49,0.17,0,7,44477
30987,33.0,30000,3,0,0,5000,13.72,0.17,0,5,44477
5392,25.0,42000,3,0,0,8000,12.87,0.19,1,2,44478
6114,25.0,42000,3,4,3,8000,14.27,0.19,0,4,44478
10706,25.0,42000,3,9,0,8000,11.49,0.19,0,2,44478
22710,25.0,42000,0,2,2,8000,10.99,0.19,0,4,44478
33976,25.0,42000,0,9,3,8000,5.42,0.19,0,2,44478
42107,25.0,42000,3,3,4,8000,9.91,0.19,0,3,44478
56633,23.0,46000,3,3,3,8400,7.51,0.18,0,2,44479
7896,30.0,33000,3,0,1,5000,5.42,0.15,0,5,44479
34200,30.0,33000,3,8,3,5000,10.75,0.15,0,8,44479
43203,30.0,33000,3,1,1,5000,8.9,0.15,0,8,44479
51584,30.0,33000,0,10,5,5000,6.99,0.15,0,8,44479
53889,38.0,25000,0,2,1,3000,9.91,0.12,0,17,44479
56074,38.0,25000,3,0,0,3000,11.11,0.12,0,11,44479
2165,21.0,50000,3,5,0,8000,12.87,0.16,1,2,44481
12776,21.0,50000,3,5,1,8000,7.88,0.16,0,4,44481
31723,21.0,50000,3,5,4,8000,10.36,0.16,0,2,44481
38856,21.0,50000,1,0,3,8000,11.71,0.16,0,4,44481
52169,21.0,50000,2,1,5,8000,13.49,0.16,0,4,44481
37833,32.0,30000,3,0,1,3500,11.49,0.12,0,8,44481
39956,32.0,30000,3,6,3,3500,9.99,0.12,0,6,44481
436,22.0,45000,3,2,1,5000,10.0,0.11,0,2,44484
995,22.0,45000,3,4,1,5000,7.14,0.11,0,3,44484
5933,22.0,45000,0,6,3,5000,7.9,0.11,0,2,44484
8439,22.0,45000,3,6,1,5000,13.48,0.11,0,3,44484
8736,22.0,45000,3,2,5,5000,13.48,0.11,1,2,44484
11137,22.0,45000,3,3,5,5000,7.51,0.11,0,3,44484
11817,22.0,45000,3,0,1,5000,13.49,0.11,0,4,44484
12119,22.0,45000,3,6,0,5000,12.69,0.11,0,2,44484
12827,22.0,45000,0,6,4,5000,7.14,0.11,0,3,44484
14176,22.0,45000,0,6,1,5000,6.03,0.11,0,2,44484
15909,22.0,45000,0,6,0,5000,11.49,0.11,0,2,44484
16057,22.0,45000,3,6,0,5000,5.42,0.11,0,4,44484
19876,22.0,45000,0,6,5,5000,16.0,0.11,0,4,44484
20002,22.0,45000,3,6,1,5000,5.79,0.11,0,4,44484
22131,22.0,45000,0,5,5,5000,12.53,0.11,0,4,44484
22523,22.0,45000,3,0,1,5000,13.16,0.11,1,2,44484
24300,22.0,45000,3,7,1,5000,10.65,0.11,0,3,44484
24386,22.0,45000,3,6,4,5000,11.49,0.11,0,2,44484
27393,22.0,45000,3,0,1,5000,12.68,0.11,0,2,44484
28466,22.0,45000,3,7,1,5000,11.49,0.11,0,4,44484
28513,22.0,45000,3,3,5,5000,9.99,0.11,0,3,44484
28616,22.0,45000,2,7,3,5000,11.83,0.11,0,4,44484
33513,22.0,45000,0,6,4,5000,13.48,0.11,1,4,44484
36427,22.0,45000,3,3,0,5000,7.49,0.11,0,4,44484
38803,22.0,45000,3,3,3,5000,7.51,0.11,0,3,44484
40610,22.0,45000,0,5,0,5000,6.99,0.11,0,2,44484
40769,22.0,45000,3,0,1,5000,6.54,0.11,0,3,44484
40880,22.0,45000,3,0,1,5000,13.79,0.11,1,2,44484
40923,22.0,45000,0,2,1,5000,11.89,0.11,0,4,44484
43133,22.0,45000,3,3,3,5000,6.62,0.11,0,4,44484
44106,22.0,45000,3,6,3,5000,7.14,0.11,0,3,44484
44857,22.0,45000,3,4,5,5000,14.27,0.11,1,3,44484
46642,22.0,45000,3,4,1,5000,7.49,0.11,0,3,44484
47519,22.0,45000,3,6,3,5000,7.51,0.11,0,2,44484
49015,22.0,45000,3,4,1,5000,13.35,0.11,0,3,44484
49802,22.0,45000,3,6,1,5000,10.65,0.11,0,4,44484
50770,22.0,45000,3,1,1,5000,12.73,0.11,1,4,44484
52215,22.0,45000,3,0,5,5000,12.87,0.11,0,3,44484
54278,22.0,45000,3,0,1,5000,15.23,0.11,1,3,44484
45995,23.0,39996,3,7,1,1500,8.49,0.04,0,2,44486
48442,23.0,39996,3,1,5,1500,10.37,0.04,0,3,44486
24472,24.0,40000,3,4,3,3500,7.9,0.09,0,3,44486
49817,24.0,40000,3,1,0,3500,7.14,0.09,0,2,44486
57986,24.0,40000,3,2,1,3500,13.35,0.09,1,3,44486
12268,31.0,30000,3,2,3,2000,7.49,0.07,0,8,44486
17309,31.0,30000,0,3,3,2000,11.48,0.07,0,7,44486
34213,31.0,30000,0,3,2,2000,11.12,0.07,0,5,44486
46441,24.0,39000,3,1,0,2300,12.99,0.06,1,4,44488
4361,23.0,40000,0,7,5,1500,11.71,0.04,0,3,44491
7613,23.0,40000,3,1,5,1500,5.42,0.04,0,2,44491
33993,23.0,40000,0,7,3,1500,12.69,0.04,0,4,44491
41046,23.0,40000,3,5,0,1500,11.49,0.04,0,4,44491
40467,26.0,35000,2,8,3,1000,10.25,0.03,0,2,44492
6505,22.0,53664,0,6,5,14500,7.9,0.27,0,2,44504
3139,22.0,43200,3,0,1,3000,13.48,0.07,1,2,44508
33331,22.0,43200,3,2,1,3000,14.35,0.07,0,2,44508
48434,22.0,43200,0,6,5,3000,6.17,0.07,0,2,44508
1621,32.0,30960,3,2,1,5000,11.49,0.16,0,5,44513
51385,28.0,40000,0,6,4,11450,10.99,0.29,0,10,44520
30582,23.0,45000,3,4,3,7200,10.36,0.16,0,2,44530
17276,28.0,43000,0,7,1,15600,7.88,0.37,0,10,44565
923,26.0,42000,2,5,1,10000,13.98,0.24,1,3,44574
15752,26.0,42000,3,4,4,10000,12.68,0.24,0,4,44574
16139,26.0,42000,3,5,3,10000,11.71,0.24,0,2,44574
20862,26.0,42000,0,5,3,10000,7.88,0.24,0,4,44574
27005,26.0,42000,3,4,4,10000,16.07,0.24,0,4,44574
28343,24.0,45500,3,0,3,10000,13.49,0.22,0,4,44576
12696,22.0,50000,0,3,5,10400,10.0,0.21,0,4,44578
56777,23.0,46000,3,7,1,8300,11.71,0.18,0,4,44579
28505,24.0,43000,0,5,5,7000,5.42,0.16,0,4,44580
42908,24.0,43000,3,0,0,7000,12.87,0.16,1,2,44580
31756,25.0,40800,3,3,3,6400,14.61,0.16,1,4,44580
22546,32.0,30000,2,2,3,3400,7.29,0.11,0,5,44581
9967,23.0,44000,3,2,3,6000,9.99,0.14,0,2,44582
17304,23.0,44000,3,4,3,6000,7.51,0.14,0,3,44582
39034,23.0,44000,3,7,0,6000,11.99,0.14,0,2,44582
51744,25.0,40000,0,5,1,5400,12.42,0.14,0,4,44582
1021,22.0,46000,0,5,1,6000,5.42,0.13,0,4,44583
42308,22.0,46000,0,6,4,6000,13.49,0.13,1,4,44583
4701,27.0,36000,2,1,2,4000,7.68,0.11,0,5,44583
17960,27.0,36000,2,2,1,4000,12.53,0.11,0,5,44583
36889,27.0,36000,0,5,5,4000,7.14,0.11,0,6,44583
7360,29.0,32000,3,12,4,1800,14.22,0.05,1,10,44588
26490,22.0,42000,3,0,3,1600,10.37,0.04,0,2,44591
41299,27.0,41200,2,1,5,11000,11.99,0.26,0,8,44592
29912,22.0,51480,0,4,3,12000,7.88,0.23,0,3,44604
46208,22.0,46932,0,6,4,7000,7.51,0.14,0,3,44607
24444,34.0,30500,3,1,1,7200,9.62,0.23,0,5,44621
10402,29.0,37000,3,3,5,9000,12.84,0.24,0,9,44622
45150,25.0,41000,0,1,4,6600,7.49,0.16,0,2,44630
2385,21.0,53004,3,0,5,11000,13.79,0.21,1,2,44632
31320,22.0,46000,0,6,4,5950,11.11,0.13,0,4,44633
3322,23.0,49268,0,7,3,12000,6.91,0.24,0,3,44633
5683,23.0,43000,2,5,5,4800,9.25,0.11,0,3,44634
42161,29.0,33000,3,4,3,3200,10.37,0.1,0,7,44634
50838,22.0,42769,3,2,0,2400,13.92,0.06,0,4,44635
7379,37.0,25000,0,5,0,1600,9.32,0.06,0,12,44635
47935,23.0,43200,3,7,1,5000,7.29,0.12,0,2,44664
4847,27.0,43000,2,6,1,13350,14.96,0.33,1,7,44669
37351,27.0,42000,3,7,1,12000,12.42,0.29,0,6,44670
50670,27.0,42000,2,1,5,12000,13.48,0.29,1,9,44670
4348,28.0,38000,0,13,0,8500,13.99,0.22,1,5,44674
9914,29.0,36000,2,14,1,7500,15.58,0.21,1,9,44675
47275,22.0,48360,0,7,0,8500,7.51,0.16,0,2,44676
34174,21.0,54000,0,3,4,12000,10.37,0.22,0,3,44677
38483,38.0,25104,2,8,1,3000,16.29,0.12,1,14,44677
33561,25.0,42000,0,4,2,7800,9.99,0.18,0,4,44678
36310,26.0,40000,3,2,5,7300,10.65,0.19,0,3,44678
22023,30.0,33000,3,3,4,4800,11.99,0.15,0,7,44679
22260,26.0,39000,0,5,5,6000,7.51,0.15,0,3,44680
3023,21.0,50000,0,5,4,7800,7.51,0.16,0,4,44681
3836,22.0,47000,3,3,3,7000,7.88,0.15,0,4,44682
5744,22.0,47000,0,5,3,7000,11.99,0.15,0,2,44682
6603,22.0,47000,3,6,4,7000,7.14,0.15,0,3,44682
49518,22.0,47000,0,6,5,7000,8.9,0.15,0,2,44682
48137,21.0,45996,3,1,1,3600,11.83,0.08,0,3,44683
16374,23.0,46700,3,3,4,9000,13.48,0.19,1,3,44683
340,22.0,45000,0,6,5,4800,6.03,0.11,0,2,44685
23242,22.0,45000,2,3,3,4800,11.99,0.11,0,3,44685
28455,22.0,45000,3,3,0,4800,12.53,0.11,0,2,44685
36673,22.0,45000,3,6,5,4800,5.42,0.11,0,4,44685
44719,22.0,45000,3,6,1,4800,12.73,0.11,1,4,44685
19406,23.0,42000,0,7,5,3600,10.99,0.09,0,3,44686
29035,23.0,42000,3,0,1,3600,12.61,0.09,0,2,44686
5556,31.0,30000,3,2,1,1800,7.49,0.06,0,8,44687
16479,23.0,46704,3,0,3,9000,13.16,0.19,0,3,44688
27779,24.0,39000,3,9,3,2100,17.27,0.05,0,2,44689
27330,27.0,34000,3,0,3,1200,9.91,0.04,0,7,44691
22525,24.0,42276,0,7,2,6000,11.89,0.14,0,4,44713
49636,23.0,49000,3,6,4,11600,15.27,0.24,1,2,44725
29159,25.0,43000,0,7,1,9000,7.51,0.21,0,2,44726
52757,24.0,45000,0,4,3,9250,6.17,0.21,0,3,44727
4935,29.0,35000,3,3,3,6000,11.71,0.17,0,5,44728
17767,29.0,35000,0,3,0,6000,11.49,0.17,0,6,44728
18726,29.0,35000,3,7,0,6000,9.99,0.17,0,5,44728
30791,29.0,35000,3,0,1,6000,13.99,0.17,1,10,44728
40943,29.0,35000,3,1,3,6000,12.68,0.17,0,5,44728
43715,29.0,35000,3,3,3,6000,12.99,0.17,1,8,44728
57228,29.0,35000,3,2,4,6000,7.88,0.17,0,9,44728
57868,29.0,35000,3,2,5,6000,7.51,0.17,0,7,44728
2084,23.0,45000,3,3,1,7000,13.43,0.16,0,3,44731
7299,23.0,45000,3,2,5,7000,7.88,0.16,0,3,44731
18482,23.0,45000,3,1,0,7000,9.76,0.16,0,4,44731
21520,23.0,45000,2,6,5,7000,6.99,0.16,0,3,44731
26149,23.0,45000,2,7,1,7000,16.29,0.16,1,2,44731
27169,23.0,45000,0,7,5,7000,7.74,0.16,0,2,44731
29477,23.0,45000,3,2,1,7000,8.0,0.16,0,2,44731
34891,23.0,45000,0,7,1,7000,7.49,0.16,0,3,44731
38159,23.0,45000,3,0,5,7000,13.57,0.16,0,4,44731
38685,23.0,45000,3,4,5,7000,6.62,0.16,0,2,44731
44713,23.0,45000,3,0,5,7000,7.66,0.16,0,2,44731
54838,23.0,45000,3,1,1,7000,9.63,0.16,0,4,44731
57123,23.0,45000,3,2,1,7000,7.29,0.16,0,4,44731
43736,24.0,47300,0,3,0,12000,9.99,0.25,0,3,44734
37794,25.0,39000,3,2,3,4000,11.86,0.1,0,4,44734
46355,25.0,39000,3,9,4,4000,7.9,0.1,0,2,44734
89,23.0,42000,3,3,0,3550,11.99,0.08,0,3,44736
32105,27.0,35000,2,2,3,2500,12.68,0.07,1,5,44737
12829,21.0,45000,3,5,5,2500,6.99,0.06,0,2,44740
22925,27.0,48000,0,0,0,20000,6.54,0.39,0,9,44762
24124,23.0,51996,3,7,0,15000,11.36,0.29,0,2,44767
31813,23.0,51996,2,3,3,15000,8.88,0.29,0,2,44767
19409,24.0,50000,0,2,1,15200,10.25,0.3,0,2,44770
9875,23.0,52000,0,7,1,15000,10.0,0.29,0,4,44772
8546,25.0,44000,3,5,3,10200,13.48,0.23,0,4,44775
32755,34.0,28704,3,0,3,4000,9.63,0.14,0,10,44775
20068,24.0,45000,3,2,0,9200,7.88,0.2,0,4,44777
28193,22.0,50000,0,6,0,10200,10.99,0.2,0,2,44778
56472,22.0,50000,3,6,3,10200,7.9,0.21,0,2,44778
3190,27.0,38000,3,3,1,6500,5.42,0.17,0,5,44778
6084,24.0,44000,0,8,0,8000,6.62,0.18,0,2,44779
18580,24.0,44000,3,8,0,8000,8.9,0.18,0,3,44779
25175,31.0,32000,3,15,3,4800,14.27,0.15,0,5,44779
845,22.0,48000,2,2,5,8000,11.36,0.17,0,3,44780
2941,22.0,48000,3,3,1,8000,12.69,0.17,0,3,44780
11598,22.0,48000,3,5,1,8000,8.49,0.17,0,4,44780
18004,22.0,48000,3,4,5,8000,15.95,0.17,1,3,44780
24621,22.0,48000,3,3,0,8000,10.59,0.17,0,2,44780
25988,22.0,48000,3,3,5,8000,12.99,0.17,1,2,44780
30599,22.0,48000,0,6,1,8000,11.36,0.17,0,2,44780
37679,22.0,48000,3,6,1,8000,14.27,0.17,0,3,44780
38987,22.0,48000,3,5,1,8000,10.99,0.17,0,3,44780
54676,22.0,48000,0,6,1,8000,6.62,0.17,0,2,44780
56190,22.0,48000,3,4,1,8000,8.59,0.17,0,3,44780
49096,29.0,34000,3,0,0,4500,12.23,0.13,1,6,44781
6810,28.0,35000,3,2,5,4200,8.59,0.12,0,5,44782
56392,21.0,45996,3,5,0,3500,7.51,0.08,0,2,44783
13352,39.0,24000,3,0,4,2000,12.53,0.08,0,13,44783
40073,21.0,48000,2,6,0,5600,14.96,0.11,1,4,44784
7256,23.0,42000,2,3,5,3500,10.37,0.08,0,2,44786
55379,23.0,42000,3,0,5,3500,7.68,0.08,0,3,44786
17828,23.0,39996,3,7,0,1200,14.35,0.03,0,3,44787
4172,22.0,43000,3,2,0,2500,15.27,0.06,1,3,44789
4374,22.0,43000,3,7,5,2500,10.65,0.06,0,4,44789
56528,22.0,43000,3,5,0,2500,10.99,0.06,0,4,44789
49235,44.0,30000,3,2,0,8000,10.99,0.27,0,14,44791
50163,44.0,30000,3,1,5,8000,13.49,0.27,1,16,44791
21984,23.0,40000,0,4,0,1200,9.99,0.03,0,3,44792
44097,23.0,40000,2,0,1,1200,13.49,0.03,0,3,44792
14373,36.0,28800,3,5,4,7000,10.25,0.24,0,14,44810
57382,27.0,38400,3,11,5,7000,9.99,0.18,0,7,44817
41840,23.0,55000,0,8,0,18400,9.99,0.34,0,4,44819
48225,21.0,57000,2,5,5,15000,7.9,0.26,0,2,44824
42991,22.0,48500,3,0,3,8500,9.88,0.17,0,2,44830
26509,25.0,41000,3,1,0,6400,7.51,0.16,0,4,44830
55159,25.0,41000,3,7,0,6400,10.65,0.16,0,2,44830
24363,23.0,47700,3,0,4,10000,10.0,0.21,0,2,44832
35616,23.0,43000,3,0,3,4600,7.66,0.11,0,3,44834
16759,27.0,35000,3,4,1,2400,13.61,0.07,1,5,44837
55048,37.0,28800,3,2,5,8400,9.91,0.3,0,12,44846
12306,29.0,42000,0,4,4,16000,9.99,0.36,0,7,44863
34054,31.0,34000,0,9,1,7800,10.95,0.24,0,10,44873
55581,22.0,51000,3,3,5,11200,7.88,0.22,0,4,44877
10736,23.0,46000,0,5,1,8000,10.99,0.17,0,3,44879
22765,25.0,47928,3,9,4,15000,13.92,0.31,0,4,44879
41204,26.0,39000,3,10,3,5800,14.72,0.15,1,4,44880
33442,26.0,38000,3,8,3,4500,9.99,0.12,0,2,44883
39157,30.0,32000,3,1,3,3100,13.49,0.1,0,9,44883
31082,21.0,48000,0,1,0,5500,7.51,0.11,0,2,44884
35053,22.0,44000,3,3,3,3500,12.68,0.08,1,4,44887
42845,22.0,44000,3,3,1,3500,11.86,0.08,0,4,44887
57558,22.0,44000,0,5,4,3500,7.9,0.08,0,4,44887
16103,22.0,43000,3,0,1,2400,10.99,0.06,0,2,44889
36899,22.0,43000,3,3,1,2400,11.11,0.06,0,4,44889
6945,26.0,38400,3,2,0,5000,9.63,0.13,0,3,44902
24844,26.0,38400,3,7,3,5000,15.23,0.13,0,2,44902
55224,26.0,38400,3,3,4,5000,11.14,0.13,0,4,44902
23708,23.0,40800,0,5,4,2000,5.42,0.05,0,4,44910
46453,23.0,40800,2,2,1,2000,10.0,0.05,0,2,44910
49575,22.0,50400,0,6,1,10500,7.51,0.2,0,3,44917
27828,27.0,36996,3,9,3,5000,11.49,0.14,0,10,44926
10612,27.0,38000,0,3,0,6350,7.88,0.17,0,8,44928
48237,23.0,45000,3,3,5,6800,13.06,0.15,0,2,44931
18838,27.0,37000,3,3,5,5000,11.86,0.14,0,6,44931
22921,27.0,37000,3,0,3,5000,8.9,0.14,0,10,44931
21466,26.0,40100,3,10,3,7175,12.99,0.18,1,4,44933
13558,24.0,46800,0,1,5,11200,11.99,0.24,0,3,44935
50266,24.0,46800,2,4,1,11200,12.42,0.24,0,3,44935
56034,35.0,40000,2,1,2,25000,11.86,0.63,0,8,44945
50887,22.0,45240,2,6,5,4800,9.62,0.11,0,2,44949
41964,28.0,50000,3,2,0,25000,10.99,0.5,0,9,44956
54099,28.0,50000,0,8,5,25000,17.19,0.48,1,7,44956
5149,36.0,29760,2,20,5,8575,6.91,0.29,0,17,44960
41422,26.0,50000,0,10,0,20000,12.21,0.4,0,4,44963
9320,22.0,60000,0,2,3,21000,9.76,0.35,0,2,44968
42805,22.0,60000,3,2,0,21000,13.49,0.35,1,4,44968
52712,23.0,55000,0,5,1,18250,10.25,0.33,0,4,44969
39148,25.0,48000,0,0,1,15000,11.99,0.31,0,4,44969
57517,25.0,48000,2,9,3,15000,6.99,0.31,0,2,44969
48042,26.0,45000,0,0,1,13500,8.94,0.3,0,2,44970
1878,24.0,50000,0,2,5,15000,12.86,0.3,0,4,44971
13592,24.0,50000,3,0,0,15000,10.51,0.3,0,4,44971
19717,24.0,50000,0,5,4,15000,11.48,0.3,0,2,44971
25346,24.0,50000,0,0,4,15000,7.9,0.3,0,4,44971
28935,24.0,50000,0,8,0,15000,9.99,0.3,0,4,44971
29358,24.0,50000,0,4,2,15000,10.99,0.3,0,3,44971
32985,24.0,50000,3,8,4,15000,12.69,0.3,0,3,44971
34949,24.0,50000,2,7,0,15000,16.29,0.3,0,3,44971
36887,24.0,50000,3,8,3,15000,10.25,0.3,0,2,44971
37208,24.0,50000,3,7,5,15000,16.89,0.3,1,3,44971
46136,24.0,50000,0,2,4,15000,10.99,0.3,0,3,44971
48698,24.0,50000,3,1,5,15000,9.99,0.3,0,4,44971
54626,24.0,50000,0,8,0,15000,10.99,0.3,0,2,44971
58155,24.0,50000,3,0,2,15000,10.37,0.3,0,2,44971
43675,21.0,60000,0,5,1,18000,9.33,0.3,0,4,44972
18857,25.0,46000,3,1,3,12500,10.28,0.28,1,2,44972
55645,30.0,38004,0,1,4,12000,13.16,0.32,0,6,44973
14103,23.0,50000,3,4,1,12500,10.0,0.25,0,3,44974
26543,23.0,50000,3,1,1,12500,11.48,0.25,0,4,44974
24954,27.0,40000,3,4,4,9000,16.77,0.23,0,5,44974
35881,27.0,40000,3,5,0,9000,7.51,0.23,0,9,44974
36049,27.0,40000,3,0,3,9000,12.23,0.23,0,9,44974
47288,27.0,40000,3,0,3,9000,12.87,0.23,1,8,44974
