id,age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status
42170,24.0,35000,2,6,4,5000,11.11,0.14,0,3,0
43528,24.0,35000,3,5,3,5000,6.03,0.14,0,3,0
48076,24.0,35000,3,3,1,5000,10.65,0.14,0,3,0
48548,24.0,35000,2,4,1,5000,15.99,0.14,0,3,0
50792,24.0,35000,0,3,5,5000,11.12,0.14,0,2,0
53069,24.0,35000,3,1,1,5000,11.34,0.14,0,2,0
14140,27.0,30000,3,2,3,3500,6.99,0.12,0,10,0
654,21.0,40000,3,5,1,5000,7.88,0.13,0,2,0
2498,21.0,40000,3,2,4,5000,11.36,0.13,0,3,0
24397,21.0,40000,3,5,3,5000,10.37,0.13,0,3,0
24633,21.0,40000,3,3,3,5000,11.71,0.13,0,4,0
26237,21.0,40000,0,5,1,5000,10.08,0.13,0,2,0
27379,21.0,40000,3,3,1,5000,11.86,0.13,0,3,0
31565,21.0,40000,3,0,4,5000,11.48,0.13,0,4,0
34885,21.0,40000,0,5,0,5000,9.99,0.13,0,4,0
35265,21.0,40000,3,5,1,5000,12.42,0.13,0,2,0
40795,21.0,40000,3,2,1,5000,7.74,0.13,0,4,0
49514,21.0,40000,3,4,3,5000,7.49,0.13,0,4,0
57185,21.0,40000,3,0,4,5000,10.59,0.13,0,4,0
14903,22.0,38000,0,5,4,4800,14.79,0.12,0,3,0
22605,22.0,38000,3,4,5,4800,7.29,0.12,0,3,0
4763,24.0,35004,1,0,5,5000,11.58,0.14,0,4,0
19848,24.0,35004,3,3,4,5000,11.49,0.14,0,3,0
39343,24.0,35004,3,7,4,5000,10.65,0.14,0,3,0
2696,26.0,30000,3,2,0,2000,10.95,0.07,0,3,0
9782,26.0,30000,3,10,4,2000,8.49,0.07,0,2,0
28365,26.0,30000,3,5,1,2000,11.49,0.07,0,3,0
34621,26.0,30000,3,2,0,2000,12.18,0.07,0,3,0
54744,26.0,30000,3,1,4,2000,11.36,0.07,0,4,0
25862,38.0,20000,3,2,5,1000,14.59,0.05,1,15,0
46582,41.0,25000,0,3,0,4000,11.71,0.16,0,11,0
8002,22.0,35004,3,4,3,1500,7.9,0.04,0,2,0
27762,70.0,30000,3,1,4,5000,11.86,0.17,0,24,0
41033,28.0,33600,0,12,4,10000,5.42,0.3,0,9,0
14775,28.0,28956,3,2,5,3500,8.49,0.12,0,7,0
25046,24.0,34200,0,0,3,4000,5.79,0.12,0,2,0
17066,30.0,29500,3,5,5,7200,12.42,0.26,0,7,0
4570,27.0,29666,3,0,4,3000,14.35,0.1,1,6,0
43910,29.0,29004,3,6,1,5000,9.88,0.17,0,10,0
57810,25.0,31200,3,2,0,1950,6.62,0.06,0,4,0
58439,33.0,25200,3,0,3,4500,13.49,0.19,0,9,0
56868,23.0,36504,3,2,1,4900,12.68,0.13,0,3,0
20689,29.0,30000,0,2,4,6400,6.76,0.21,0,7,0
30099,29.0,30000,3,0,5,6400,7.51,0.22,0,9,0
8178,24.0,38000,0,6,4,8500,13.11,0.22,0,4,0
7730,22.0,41000,3,6,5,8000,7.51,0.2,0,4,0
9858,22.0,41000,3,3,5,8000,10.99,0.2,0,2,0
5627,21.0,42000,3,5,1,7000,12.73,0.17,1,4,0
18200,21.0,42000,3,0,5,7000,8.94,0.17,0,4,0
22604,21.0,42000,3,2,3,7000,10.37,0.17,0,3,0
23404,21.0,42000,3,2,4,7000,14.65,0.17,1,4,0
37729,21.0,42000,3,1,1,7000,7.9,0.17,0,3,0
49728,21.0,42000,0,5,4,7000,6.92,0.17,0,3,0
10025,22.0,36000,3,1,0,2500,10.36,0.07,0,2,0
19302,22.0,36000,0,3,4,2500,11.14,0.07,0,4,0
27177,22.0,36000,0,6,1,2500,7.14,0.07,0,4,0
58497,22.0,36000,0,6,1,2500,10.59,0.07,0,4,0
48582,22.0,35000,3,1,3,1400,14.27,0.04,1,4,0
44911,45.0,22000,3,0,1,2500,7.14,0.11,0,16,0
19174,22.0,37008,3,1,4,3600,8.9,0.1,0,4,0
45481,31.0,29112,3,2,3,8000,9.63,0.27,0,10,0
25786,27.0,31200,3,5,1,5000,13.99,0.16,1,8,0
42952,24.0,33600,3,2,5,3200,10.59,0.1,0,4,0
41405,22.0,49000,2,7,5,16750,10.38,0.35,0,4,0
45538,21.0,43000,3,2,1,8000,11.83,0.19,0,3,0
39468,23.0,41004,0,7,0,10000,7.49,0.24,0,3,0
58436,53.0,26500,3,1,1,5000,13.79,0.19,1,30,0
3950,25.0,31000,3,5,3,1600,16.32,0.05,1,4,0
17525,23.0,38400,3,5,1,7000,11.49,0.18,0,4,0
47550,24.0,43000,2,8,1,14400,9.25,0.34,0,2,0
43723,24.0,40000,3,0,0,10800,14.26,0.27,0,3,0
7785,23.0,42000,3,3,4,11100,10.59,0.27,0,2,0
40433,23.0,33204,3,7,3,1000,13.48,0.03,1,2,0
2363,30.0,28800,3,2,1,6000,7.49,0.21,0,9,0
17801,30.0,28800,3,0,3,6000,12.69,0.21,0,10,0
26792,30.0,28800,3,2,3,6000,11.49,0.21,0,8,0
33483,23.0,40000,3,2,1,8800,14.27,0.21,0,2,0
32656,25.0,36000,3,0,3,7800,11.48,0.21,0,3,0
18687,26.0,34000,0,4,3,7000,9.32,0.21,0,3,0
35864,22.0,42000,0,0,5,9000,11.26,0.21,0,3,0
44099,24.0,41004,3,5,3,12000,14.26,0.29,0,2,0
7145,27.0,32000,3,4,5,6000,6.92,0.19,0,7,0
40531,27.0,32000,3,2,3,6000,11.49,0.19,0,9,0
56614,24.0,37000,3,8,3,7200,13.79,0.19,0,3,0
32617,23.0,38000,3,0,1,6500,13.49,0.17,1,4,0
1772,24.0,36000,3,0,5,6000,11.83,0.17,0,2,0
4722,24.0,36000,3,8,3,6000,11.49,0.17,0,3,0
5465,24.0,36000,3,0,3,6000,12.69,0.17,0,2,0
12486,24.0,36000,3,2,5,6000,7.88,0.17,0,2,0
31192,24.0,36000,3,3,3,6000,11.99,0.17,0,3,0
38109,24.0,36000,3,5,5,6000,14.59,0.17,0,2,0
40329,24.0,36000,0,5,2,6000,13.92,0.17,0,4,0
43359,24.0,36000,3,1,3,6000,10.75,0.17,0,4,0
45263,24.0,36000,3,1,5,6000,8.9,0.17,0,3,0
10850,28.0,30000,3,3,1,4800,8.0,0.16,0,7,0
52814,28.0,30000,3,5,1,4800,6.99,0.16,0,9,0
56488,28.0,30000,3,4,0,4800,13.85,0.16,0,9,0
43893,24.0,35000,2,0,1,4800,7.66,0.14,0,4,0
7583,32.0,25000,3,0,4,2800,10.08,0.11,0,7,0
46064,32.0,25000,3,2,0,2800,8.49,0.11,0,9,0
22127,23.0,36000,3,7,5,4200,12.73,0.12,1,2,0
24032,22.0,37000,3,3,3,3500,10.25,0.1,0,4,0
3624,24.0,32000,3,0,1,1200,8.0,0.04,0,2,0
2153,27.0,35000,3,0,4,10000,6.54,0.29,0,7,0
16840,27.0,35000,3,4,4,10000,11.71,0.29,0,8,0
17535,27.0,35000,3,2,5,10000,10.59,0.29,0,5,0
17576,27.0,35000,3,1,5,10000,12.69,0.29,0,7,0
29871,27.0,35000,2,3,1,10000,7.66,0.29,0,9,0
39145,27.0,35000,3,3,5,10000,12.84,0.29,1,9,0
40808,27.0,35000,3,1,5,10000,10.99,0.29,0,5,0
43849,27.0,35000,3,11,3,10000,13.48,0.29,0,6,0
44341,27.0,35000,0,11,3,10000,9.91,0.29,0,7,0
45968,27.0,35000,3,5,3,10000,8.59,0.29,0,6,0
56162,27.0,35000,3,2,3,10000,7.88,0.29,0,7,0
57245,27.0,35000,0,5,3,10000,10.36,0.29,0,5,0
6828,22.0,38400,3,5,1,5000,13.49,0.13,0,2,0
17723,22.0,38400,3,4,1,5000,13.49,0.13,1,2,0
18109,22.0,38400,3,2,1,5000,12.68,0.13,1,3,0
40248,22.0,38400,3,6,3,5000,7.29,0.13,0,2,0
43182,22.0,38400,3,2,5,5000,6.99,0.13,0,4,0
46775,22.0,38400,3,2,4,5000,12.53,0.13,0,3,0
56002,22.0,38400,0,2,1,5000,7.88,0.13,0,2,0
20247,21.0,45000,3,3,1,10000,13.49,0.22,1,3,0
20809,21.0,45000,3,3,5,10000,8.49,0.22,0,4,0
22311,21.0,45000,3,5,5,10000,9.88,0.22,0,4,0
24959,21.0,45000,3,3,1,10000,7.88,0.22,0,3,0
29795,21.0,45000,3,2,1,10000,7.49,0.22,0,2,0
29853,21.0,45000,3,0,0,10000,14.27,0.22,0,3,0
35129,21.0,45000,3,3,1,10000,8.9,0.22,0,3,0
55467,21.0,45000,3,3,3,10000,9.91,0.22,0,2,0
49618,29.0,29000,3,3,3,4800,11.91,0.17,0,9,0
35848,23.0,39700,0,8,1,8400,7.51,0.21,0,3,0
12,25.0,33000,0,1,1,4000,10.75,0.12,0,3,0
210,25.0,33000,3,2,3,4000,10.25,0.12,0,4,0
17231,25.0,33000,3,4,5,4000,8.94,0.12,0,2,0
37307,21.0,40000,0,5,4,4750,10.37,0.12,0,3,0
20566,23.0,35000,3,0,5,3000,11.11,0.09,0,4,0
49121,23.0,35000,2,2,5,3000,10.74,0.09,0,4,0
55492,23.0,35000,3,2,1,3000,11.86,0.09,0,3,0
16562,23.0,35004,3,0,5,3000,11.49,0.09,0,3,0
36623,29.0,29496,3,5,3,5500,11.11,0.18,0,7,0
41171,22.0,44000,3,2,5,11100,5.79,0.25,0,3,0
558,22.0,43000,3,7,1,10000,14.65,0.23,0,4,0
5170,22.0,43000,3,6,1,10000,11.71,0.23,0,3,0
8679,22.0,43000,3,2,1,10000,13.16,0.23,1,2,0
15176,22.0,43000,3,6,1,10000,11.11,0.24,0,2,0
30138,22.0,43000,3,4,1,10000,10.99,0.23,0,3,0
31288,22.0,43000,3,4,1,10000,7.51,0.23,0,2,0
34710,22.0,43000,3,3,4,10000,16.77,0.23,1,4,0
40206,22.0,43000,3,1,1,10000,9.63,0.23,0,2,0
45858,22.0,43000,3,6,1,10000,11.49,0.23,0,4,0
53043,22.0,43000,3,0,3,10000,13.22,0.23,0,2,0
20038,23.0,38000,2,4,5,6400,8.94,0.17,0,4,0
20198,22.0,38000,3,1,4,4500,10.83,0.12,0,3,0
56917,22.0,38000,0,2,3,4500,5.42,0.12,0,2,0
35157,27.0,30000,0,4,4,3200,6.17,0.11,0,10,0
46259,27.0,30000,3,2,5,3200,7.51,0.11,0,6,0
24719,22.0,38004,3,2,1,4500,7.49,0.12,0,3,0
52091,32.0,25200,3,0,0,3000,14.35,0.12,0,5,0
36822,23.0,45000,0,8,3,14400,6.62,0.32,0,2,0
51869,26.0,37000,0,2,3,10750,13.22,0.29,0,2,0
24126,25.0,35000,0,9,5,6400,5.42,0.18,0,4,0
49414,33.0,25062,3,1,1,4000,7.49,0.16,0,9,0
38891,22.0,38500,3,1,0,5000,10.0,0.13,0,4,0
58119,27.0,33600,3,8,5,8000,8.49,0.24,0,7,0
49397,26.0,31200,3,1,4,3200,13.49,0.1,1,4,0
6197,26.0,38000,0,7,5,12000,6.62,0.32,0,3,0
28668,26.0,38000,2,10,2,12000,9.76,0.31,0,2,0
2577,22.0,44000,3,1,0,11000,10.37,0.25,0,3,0
35273,26.0,38004,2,2,5,12000,10.75,0.32,0,2,0
15087,28.0,31000,0,6,4,6000,10.99,0.19,0,9,0
33669,22.0,42000,3,0,3,8800,7.9,0.21,0,4,0
4780,23.0,40000,3,0,1,8600,7.49,0.21,0,3,0
57041,24.0,37000,3,5,4,7000,12.61,0.19,1,2,0
55606,26.0,32000,3,3,1,4200,10.74,0.13,0,2,0
13589,29.0,28000,0,7,5,3200,7.88,0.12,0,5,0
3081,23.0,36000,0,6,0,4000,6.39,0.11,0,2,0
9808,23.0,36000,0,5,5,4000,16.32,0.11,1,4,0
15743,23.0,36000,3,3,1,4000,7.88,0.11,0,4,0
17176,23.0,36000,3,1,1,4000,5.42,0.11,0,3,0
20074,23.0,36000,0,7,3,4000,13.99,0.11,0,4,0
25255,23.0,36000,3,2,3,4000,12.99,0.11,1,3,0
29497,23.0,36000,3,0,0,4000,11.11,0.11,0,4,0
31651,23.0,36000,3,3,1,4000,13.8,0.11,0,4,0
37083,23.0,36000,3,5,4,4000,12.42,0.11,0,4,0
41510,23.0,36000,3,4,1,4000,7.88,0.11,0,3,0
57834,23.0,36000,0,7,5,4000,6.39,0.11,0,2,0
47807,21.0,38000,3,2,4,2500,10.99,0.07,0,2,0
49733,32.0,24000,3,2,1,1000,12.42,0.04,0,9,0
25395,32.0,26400,3,0,4,4800,10.74,0.18,0,5,0
49334,23.0,43000,3,7,1,12000,13.11,0.28,0,3,0
53575,22.0,37000,0,5,4,3250,10.99,0.09,0,2,0
55629,23.0,37440,3,0,3,5600,14.79,0.15,0,2,0
43568,41.0,26500,3,5,4,6000,15.33,0.23,0,17,0
38752,22.0,46800,0,1,0,14000,10.37,0.3,0,4,0
35945,25.0,44000,3,0,1,17500,13.49,0.4,1,2,0
21333,25.0,42000,0,4,4,15000,13.16,0.36,0,4,0
49476,22.0,50000,0,4,1,17500,7.49,0.34,0,4,0
53830,31.0,30000,3,2,4,9000,13.16,0.3,1,10,0
52249,23.0,41300,0,7,1,10000,11.71,0.24,0,2,0
10594,21.0,50000,3,5,3,15000,6.03,0.3,0,3,0
20615,21.0,50000,3,8,4,15000,17.58,0.3,1,3,0
57419,24.0,37245,3,9,1,7200,8.9,0.19,0,2,0
18374,24.0,40000,3,2,5,10500,11.14,0.26,0,4,0
20579,24.0,40000,3,5,3,10500,12.61,0.26,0,4,0
51899,25.0,38000,3,1,4,10000,10.74,0.26,0,3,0
6113,22.0,45000,3,6,3,12000,7.49,0.27,0,4,0
12768,22.0,45000,0,6,3,12000,11.71,0.27,0,3,0
18402,22.0,45000,3,5,5,12000,13.99,0.26,1,2,0
21442,22.0,45000,3,3,5,12000,6.91,0.27,0,2,0
23493,22.0,45000,3,6,1,12000,7.9,0.27,0,2,0
24801,22.0,45000,2,6,1,12000,8.94,0.27,0,4,0
25760,22.0,45000,3,3,0,12000,12.87,0.27,0,2,0
32851,22.0,45000,3,6,1,12000,13.61,0.27,0,3,0
47970,22.0,45000,0,4,0,12000,8.9,0.27,0,2,0
49732,25.0,37200,3,5,3,9000,10.99,0.24,0,4,0
54677,34.0,25000,3,5,3,5000,10.59,0.2,0,9,0
12037,25.0,33996,3,3,4,5000,16.49,0.15,1,3,0
34498,25.0,33996,3,8,4,5000,11.12,0.15,0,2,0
2632,26.0,35000,3,1,4,8000,10.99,0.23,0,4,0
5025,26.0,35000,3,1,4,8000,11.71,0.23,0,4,0
18493,26.0,35000,3,10,0,8000,8.9,0.23,0,4,0
21902,26.0,35000,0,7,0,8000,6.91,0.23,0,3,0
39086,26.0,35000,3,0,3,8000,7.49,0.23,0,2,0
14716,30.0,29000,0,7,3,6000,7.88,0.21,0,8,0
30172,25.0,36000,0,0,0,7500,6.03,0.21,0,4,0
1769,29.0,30000,0,3,5,6000,11.83,0.2,0,5,0
13370,29.0,30000,3,2,5,6000,9.32,0.2,0,10,0
17202,29.0,30000,3,4,5,6000,8.49,0.2,0,6,0
29811,29.0,30000,3,2,1,6000,12.87,0.2,0,8,0
34326,29.0,30000,3,3,4,6000,7.66,0.2,0,6,0
39612,29.0,30000,3,2,5,6000,5.79,0.2,0,9,0
40580,29.0,30000,3,5,3,6000,10.75,0.2,0,7,0
44216,29.0,30000,3,4,3,6000,12.42,0.2,0,9,0
45342,29.0,30000,3,2,5,6000,7.51,0.2,0,6,0
48916,29.0,30000,3,0,3,6000,13.49,0.2,0,10,0
53534,29.0,30000,3,1,3,6000,10.95,0.2,0,8,0
14904,23.0,40000,3,7,1,8500,7.51,0.21,0,3,0
43663,25.0,38004,3,3,5,10000,10.95,0.26,0,2,0
19862,25.0,34000,3,0,3,5000,12.23,0.15,1,2,0
31013,25.0,34000,3,6,3,5000,12.69,0.15,0,2,0
40527,25.0,34000,0,3,2,5000,10.83,0.15,0,4,0
23355,21.0,42000,3,4,1,6600,11.71,0.16,0,3,0
17784,22.0,36996,2,2,5,3200,11.97,0.08,1,4,0
16916,30.0,29004,3,5,1,6000,7.14,0.21,0,5,0
39972,32.0,25000,3,0,4,2500,6.62,0.1,0,8,0
36383,23.0,39396,0,7,1,7800,6.54,0.21,0,3,0
3853,27.0,30000,3,4,3,3000,7.9,0.1,0,8,0
4193,27.0,30000,3,0,0,3000,7.14,0.1,0,7,0
20776,27.0,30000,3,2,1,3000,10.75,0.1,0,6,0
35922,27.0,30000,3,4,5,3000,13.72,0.1,1,8,0
50716,27.0,30000,3,1,1,3000,11.49,0.1,0,6,0
22621,22.0,35000,3,5,4,1000,7.49,0.03,0,4,0
895,22.0,43200,3,3,1,10000,10.74,0.23,0,4,0
2388,22.0,43200,3,2,5,10000,10.74,0.23,0,2,0
10210,22.0,43200,0,2,1,10000,6.17,0.23,0,2,0
26381,22.0,43200,3,0,3,10000,11.66,0.23,1,4,0
45704,22.0,43200,0,1,1,10000,12.69,0.23,0,4,0
55966,22.0,43200,3,3,1,10000,7.49,0.23,0,3,0
56352,22.0,43200,0,0,1,10000,14.26,0.23,0,3,0
29025,22.0,42000,0,6,3,8675,6.03,0.21,0,4,0
38008,23.0,47000,0,3,3,16500,11.83,0.35,0,4,0
1761,33.0,27000,3,0,4,7000,8.0,0.26,0,6,0
48490,27.0,33000,0,11,4,7000,7.88,0.21,0,9,0
6623,23.0,37000,3,3,1,5000,11.71,0.14,0,3,0
46856,23.0,37000,3,7,3,5000,14.27,0.14,1,3,0
27995,26.0,31200,2,3,4,3000,11.83,0.1,0,4,0
29131,26.0,31200,2,10,4,3000,10.75,0.1,0,4,0
49100,26.0,31200,3,2,4,3000,11.89,0.1,0,2,0
17361,31.0,25200,3,0,3,1500,14.27,0.06,1,6,0
11692,24.0,38400,3,3,5,8500,12.61,0.22,1,2,0
10650,22.0,46900,3,1,1,14000,7.88,0.3,0,4,0
45724,24.0,48000,0,9,2,20000,11.36,0.42,0,4,0
23322,21.0,39600,3,3,0,4000,6.91,0.1,0,4,0
35424,28.0,34000,3,0,4,10000,6.92,0.29,0,7,0
50037,28.0,34000,0,7,1,10000,10.65,0.29,0,7,0
31867,24.0,42000,3,8,5,12800,16.0,0.3,0,2,0
26374,25.0,36000,0,7,2,7400,7.9,0.22,0,2,0
9744,24.0,38000,3,5,3,8000,12.69,0.21,0,3,0
27332,24.0,38000,3,1,5,8000,13.16,0.21,1,4,0
35266,24.0,38000,0,0,0,8000,6.92,0.21,0,3,0
39892,24.0,38000,0,8,1,8000,8.49,0.21,0,4,0
56418,24.0,38000,3,2,4,8000,11.12,0.21,0,2,0
6813,22.0,40000,3,1,3,6400,10.74,0.16,0,4,0
24016,22.0,40000,3,3,1,6400,10.65,0.16,0,2,0
28928,22.0,40000,3,0,4,6400,13.23,0.16,1,2,0
30936,22.0,40000,3,6,1,6400,11.71,0.16,0,3,0
39219,22.0,40000,3,3,3,6400,8.9,0.16,0,3,0
49250,22.0,40000,0,5,1,6400,6.91,0.16,0,2,0
42270,26.0,32000,2,10,2,4000,7.68,0.13,0,3,0
12144,32.0,25000,3,4,0,2400,13.61,0.1,1,9,0
11915,33.0,24000,2,0,1,2000,7.29,0.08,0,5,0
26105,33.0,24000,2,2,3,2000,6.99,0.08,0,10,0
8041,24.0,33000,3,0,2,2000,8.59,0.06,0,3,0
28243,24.0,33000,3,2,0,2000,10.99,0.06,0,2,0
41986,24.0,33000,3,2,5,2000,14.65,0.06,1,2,0
11963,22.0,36000,3,6,4,2000,14.65,0.06,1,3,0
15846,22.0,36000,0,0,1,2000,11.49,0.06,0,2,0
14128,23.0,37920,0,5,0,6000,12.42,0.16,0,4,0
8306,31.0,30000,0,13,3,8875,13.85,0.3,1,5,0
479,26.0,32400,3,11,0,4500,8.9,0.14,0,3,0
23840,21.0,42500,3,3,0,7000,12.87,0.16,1,2,0
32118,31.0,28800,3,1,1,7000,7.9,0.25,0,6,0
8332,27.0,35000,3,3,3,9600,11.99,0.27,0,8,0
56705,21.0,45000,3,5,3,9600,6.99,0.21,0,2,0
42846,23.0,33600,3,5,5,1000,13.49,0.03,1,3,0
26097,23.0,38400,2,1,5,6500,5.42,0.17,0,2,0
43785,24.0,38400,3,8,5,8400,18.43,0.22,0,4,0
46004,28.0,31200,0,8,0,6000,7.14,0.19,0,9,0
9958,26.0,33600,3,0,3,6000,11.48,0.18,0,2,0
22768,23.0,38004,3,4,4,6025,15.31,0.17,1,3,0
50866,22.0,45176,3,1,0,12000,11.49,0.27,0,2,0
38500,22.0,47000,3,2,4,14000,8.9,0.3,0,4,0
34372,22.0,43000,3,3,3,9600,7.51,0.23,0,2,0
24666,24.0,38500,0,0,2,8500,7.75,0.22,0,4,0
11208,22.0,42000,3,2,0,8500,7.51,0.2,0,3,0
19895,23.0,38000,3,7,1,6000,7.51,0.16,0,3,0
28972,23.0,38000,3,5,1,6000,7.51,0.16,0,2,0
29219,23.0,38000,0,7,1,6000,9.99,0.15,0,3,0
41969,23.0,38000,0,2,5,6000,11.49,0.16,0,3,0
15398,24.0,36000,0,3,3,5500,7.49,0.15,0,3,0
42120,24.0,36000,3,8,3,5500,6.99,0.15,0,4,0
2214,27.54991386809026,45432,0,3,4,10000,9.88,0.22,0,7,0
15015,22.0,37000,3,2,3,3000,7.14,0.08,0,3,0
25181,22.0,37000,3,6,0,3000,10.36,0.08,0,4,0
29256,22.0,37000,0,6,1,3000,16.29,0.08,1,2,0
51583,22.0,37000,0,6,0,3000,5.42,0.08,0,3,0
55635,22.0,37000,3,1,1,3000,11.49,0.08,0,3,0
55989,22.0,37000,3,2,1,3000,10.37,0.08,0,4,0
7300,26.0,38400,2,1,4,12200,6.62,0.32,0,4,0
56163,25.0,49000,0,4,4,23500,10.99,0.49,0,4,0
28784,23.0,45000,0,7,4,14000,5.79,0.31,0,4,0
6381,25.0,37000,0,9,5,8500,13.11,0.23,0,4,0
2743,25.0,35000,3,5,1,6000,9.62,0.17,0,4,0
22931,25.0,35000,0,1,0,6000,10.37,0.17,0,4,0
27104,25.0,35000,3,5,1,6000,11.71,0.17,0,2,0
27641,25.0,35000,3,1,3,6000,10.96,0.17,0,2,0
41768,25.0,35000,3,9,3,6000,7.88,0.17,0,3,0
51585,25.0,35000,3,2,0,6000,10.99,0.17,0,2,0
54907,24.0,36800,3,3,0,6400,10.71,0.17,0,2,0
30907,28.0,29112,3,4,1,3000,6.99,0.1,0,5,0
8810,31.0,27600,0,15,3,5000,6.03,0.18,0,10,0
9931,22.0,48000,0,7,3,15000,11.36,0.31,0,2,0
13256,22.0,48000,0,0,1,15000,6.91,0.31,0,2,0
15055,22.0,48000,0,5,3,15000,7.51,0.31,0,4,0
31950,22.0,48000,2,1,1,15000,10.74,0.31,0,3,0
55190,22.0,48000,0,2,1,15000,10.25,0.31,0,3,0
36746,23.0,44000,0,2,0,12800,13.85,0.28,0,2,0
58151,28.0,33000,3,0,0,8400,11.99,0.26,0,7,0
40000,22.0,46000,0,6,4,12800,6.91,0.28,0,2,0
7384,30.0,30000,0,8,0,7200,8.9,0.24,0,5,0
10883,30.0,30000,2,1,5,7200,9.88,0.24,0,6,0
44250,30.0,30000,3,2,1,7200,14.27,0.24,0,5,0
24178,23.0,42000,0,4,4,10500,15.99,0.25,0,2,0
28812,23.0,42000,3,4,1,10500,6.03,0.25,0,3,0
44925,23.0,42000,3,4,0,10500,7.49,0.25,0,2,0
15691,24.0,40000,0,8,4,10200,13.79,0.27,0,2,0
32817,26.0,36194,0,10,4,9250,10.08,0.26,0,2,0
31700,23.0,40000,0,5,5,8200,12.84,0.2,1,2,0
7905,25.0,36000,3,1,5,7200,7.9,0.21,0,2,0
18547,34.0,24000,3,0,3,3000,13.61,0.13,1,5,0
39933,28.0,30000,2,1,5,4200,14.61,0.14,1,10,0
28345,21.0,40000,3,5,4,4200,10.74,0.1,0,2,0
15984,22.0,38000,0,0,0,4000,7.29,0.11,0,3,0
23735,22.0,38000,3,5,5,4000,6.76,0.11,0,2,0
26527,23.0,36000,3,0,1,3600,13.22,0.1,1,2,0
52661,23.0,36000,3,4,3,3600,10.59,0.1,0,2,0
11207,24.0,34000,3,0,0,3000,11.86,0.09,0,2,0
58586,24.0,35004,0,1,4,4200,12.53,0.12,0,3,0
33723,26.0,30000,3,12,0,1200,14.27,0.04,0,2,0
30091,23.0,48000,3,3,1,17375,13.49,0.36,1,4,0
57744,23.0,48000,0,3,1,17375,14.27,0.36,1,4,0
38170,22.0,41196,0,6,4,7500,9.76,0.18,0,4,0
5965,31.0,28800,0,11,3,6800,7.51,0.24,0,5,0
13946,29.0,32997,3,4,3,10000,5.79,0.3,0,10,0
54554,24.0,37200,3,8,5,6800,10.95,0.18,0,4,0
20645,29.0,33000,3,4,1,10000,6.91,0.3,0,10,0
38311,29.0,33000,3,0,5,10000,8.94,0.3,0,7,0
33573,27.0,30996,3,9,5,4000,14.72,0.13,1,5,0
10235,31.0,27000,3,3,5,4000,12.73,0.14,1,9,0
49807,23.0,39000,3,0,5,7000,9.91,0.18,0,2,0
17600,27.0,31000,0,2,5,4000,6.76,0.13,0,5,0
13725,23.0,35000,3,0,4,2400,10.37,0.07,0,3,0
18692,23.0,35000,3,0,4,2400,10.99,0.07,0,4,0
34774,23.0,34662,0,7,1,2000,7.43,0.06,0,2,0
21618,41.0,24000,0,5,0,1500,12.98,0.06,1,13,0
48063,27.0,33996,2,11,2,8000,8.94,0.24,0,10,0
41920,30.0,30000,0,14,0,7100,9.25,0.24,0,5,0
33807,23.0,37300,3,8,1,5000,15.37,0.13,0,2,0
36581,22.0,41000,0,7,0,7200,11.71,0.18,0,2,0
29293,21.0,39900,2,5,1,4000,6.03,0.1,0,4,0
3305,26.0,33000,3,2,1,5000,11.86,0.15,0,3,0
15634,22.0,39000,3,6,4,5000,10.65,0.13,0,2,0
25673,22.0,39000,3,3,3,5000,6.99,0.13,0,2,0
53128,22.0,39000,3,3,3,5000,7.49,0.13,0,2,0
56956,22.0,39000,3,4,1,5000,9.91,0.13,0,2,0
57204,22.0,39000,0,6,1,5000,15.7,0.13,1,3,0
30929,23.0,36000,0,7,3,3500,7.9,0.1,0,3,0
35279,21.0,38000,0,5,0,2000,7.05,0.05,0,2,0
39663,21.0,38000,3,3,0,2000,7.51,0.05,0,4,0
3695,22.0,38004,2,0,4,3900,7.51,0.1,0,4,0
26311,24.0,41600,0,0,0,12000,10.62,0.29,0,3,0
42137,28.0,29244,3,4,0,3000,9.25,0.1,0,9,0
42386,27.0,29000,2,0,1,1200,7.4,0.04,0,10,0
30409,37.0,21600,3,0,3,2000,8.94,0.09,0,14,0
7465,25.0,39996,3,4,3,12000,9.99,0.3,0,2,0
42484,32.0,30000,2,4,5,10000,7.88,0.33,0,6,0
20461,26.0,40000,0,7,4,14000,7.49,0.35,0,2,0
21028,26.0,40000,0,5,1,14000,7.49,0.35,0,3,0
38307,26.0,40000,2,3,1,14000,12.69,0.35,0,2,0
17429,22.0,50000,3,5,1,17000,11.71,0.34,0,4,0
16942,24.0,39996,3,2,3,10000,13.11,0.25,0,2,0
10752,31.0,30000,3,5,4,8500,10.75,0.28,0,10,0
8780,25.0,40000,3,9,5,12000,12.42,0.3,0,2,0
12364,25.0,40000,0,4,3,12000,12.18,0.3,0,4,0
17619,25.0,40000,3,0,0,12000,10.38,0.3,0,4,0
22368,25.0,40000,3,3,3,12000,9.91,0.3,0,3,0
31826,25.0,40000,3,0,0,12000,10.59,0.3,0,2,0
33215,25.0,40000,0,9,2,12000,7.49,0.3,0,3,0
35879,25.0,40000,3,5,4,12000,7.49,0.3,0,2,0
36749,25.0,40000,3,5,5,12000,9.91,0.3,0,3,0
43766,25.0,40000,3,0,3,12000,10.59,0.3,0,3,0
